lowlevel.average_loudness,lowlevel.barkbands.mean.0,lowlevel.barkbands.mean.1,lowlevel.barkbands.mean.10,lowlevel.barkbands.mean.11,lowlevel.barkbands.mean.12,lowlevel.barkbands.mean.13,lowlevel.barkbands.mean.14,lowlevel.barkbands.mean.15,lowlevel.barkbands.mean.16
0.990684032,0.004754648,0.000103926,0.000678096,0.000265391,0.000578146,0.000141479,0.000152359,0.000197372,0.000193434
0.990684032,0.004658004,0.000100031,0.000721431,0.000263944,0.000557421,0.000157248,0.000132505,0.000182098,0.000174453
0.990684032,0.004538903,0.000112876,0.000757122,0.000265221,0.000502554,0.000158143,0.00012512,0.000162803,0.000164698
0.990684032,0.004793183,0.00010412,0.000888958,0.00031003,0.000528319,0.000170106,0.000131492,0.000149912,0.000162844
0.990684032,0.005184484,0.000115043,0.001000233,0.000366491,0.000537346,0.000190915,0.000156269,0.000150406,0.000165801
0.990684032,0.005032643,0.0000871,0.001018318,0.000350637,0.000500049,0.000193905,0.000159178,0.000149541,0.000158459
0.990684032,0.004835063,0.0000934,0.000937112,0.000336143,0.000463219,0.000200585,0.000155353,0.000155042,0.00017026
0.990684032,0.004976278,0.0000941,0.000965483,0.000393126,0.000501444,0.000208604,0.000162311,0.000158228,0.000182617
0.990684032,0.005306293,0.000100288,0.001046273,0.000435445,0.000511731,0.000218123,0.000170709,0.000160469,0.000198034
0.990684032,0.004862087,0.0000807,0.00093252,0.00039331,0.000421723,0.000213473,0.000156978,0.000154791,0.000182698
0.990684032,0.004733288,0.0000781,0.00099218,0.000381187,0.000366481,0.000207637,0.000141328,0.000151426,0.000174736
0.990684032,0.005065281,0.0000849,0.001152487,0.000391064,0.000346719,0.000234053,0.00015013,0.00015439,0.00018696
0.990684032,0.00538519,0.000078,0.001329575,0.000390012,0.000371141,0.000237842,0.000140902,0.000150308,0.000217713
0.990684032,0.00320901,0.0000545,0.000913665,0.000199312,0.000217522,0.000156536,0.0000828,0.0000845,0.000141914
0.990684032,0.002331505,0.0000394,0.000728438,0.000126955,0.000149623,0.000131886,0.0000598,0.0000602,0.000105879
0.990684032,0.002297422,0.0000379,0.000797985,0.000102203,0.000149168,0.00014385,0.0000525,0.0000583,0.000108067
0.990684032,0.002266688,0.0000355,0.000846515,0.0000881,0.00015124,0.000147286,0.0000558,0.0000479,0.000105175
0.990684032,0.002361807,0.0000397,0.000946007,0.0000719,0.000145005,0.000171442,0.0000571,0.0000451,0.0000979
0.990684032,0.002404383,0.0000385,0.001028023,0.0000513,0.000144364,0.000186403,0.0000594,0.000051,0.0000999
0.990684032,0.002629053,0.0000359,0.001147785,0.000048,0.000157033,0.000215037,0.0000672,0.0000559,0.000107222
0.990684032,0.002486711,0.0000359,0.001113323,0.0000444,0.000152681,0.000199847,0.0000648,0.0000523,0.0000995
0.990684032,0.002348626,0.0000387,0.001083602,0.0000429,0.000160398,0.000187734,0.0000599,0.0000499,0.0000944
0.990684032,0.00239009,0.0000464,0.001044559,0.0000512,0.000174507,0.000190785,0.0000635,0.0000537,0.0000943
0.990684032,0.00234503,0.0000355,0.001056831,0.0000488,0.000167238,0.000188943,0.0000612,0.0000538,0.0000801
0.990684032,0.00394798,0.0000833,0.001662072,0.0000975,0.000301992,0.000289459,0.000102518,0.0000921,0.000115294
0.990684032,0.004469005,0.0000679,0.001648382,0.000127987,0.000351285,0.000319767,0.000117738,0.000105315,0.000129072
0.990684032,0.004539505,0.0000895,0.001586894,0.00013947,0.000346596,0.000287159,0.000119336,0.000111804,0.000130086
0.990684032,0.003345762,0.000056,0.001096683,0.00010837,0.000257886,0.000189754,0.0000856,0.0000893,0.0000968
0.990684032,0.003420406,0.0000569,0.001178147,0.000128259,0.000301526,0.000200579,0.0000988,0.000093,0.000108358
0.990684032,0.003585307,0.0000507,0.001199328,0.000163628,0.000349519,0.000202221,0.00011197,0.0000999,0.000119484
0.990684032,0.003473851,0.0000604,0.00112185,0.000199852,0.000453458,0.00020476,0.000123292,0.000108457,0.000124927
0.990684032,0.00390225,0.0000633,0.001282085,0.000265076,0.000522001,0.000226939,0.000143089,0.000127617,0.000142529
0.990684032,0.003668925,0.0000654,0.001146486,0.000256533,0.000502002,0.000210622,0.000148039,0.000120764,0.000138526
0.990684032,0.003515731,0.0000567,0.001064861,0.00023555,0.000532322,0.000210413,0.000153094,0.000117923,0.000130919
0.990684032,0.003861944,0.0000626,0.001085972,0.000250377,0.000580417,0.000233722,0.000182628,0.00013664,0.000141659
0.990684032,0.003600135,0.0000608,0.001081737,0.000234702,0.000543202,0.000229305,0.000183881,0.000130189,0.000138146
0.990684032,0.003753692,0.0000652,0.00110139,0.000220221,0.000577931,0.000248373,0.000189865,0.000143021,0.000142589
0.990684032,0.003778096,0.0000764,0.001209863,0.000212314,0.000577602,0.000246986,0.000204525,0.00014193,0.000147344
0.990684032,0.005442151,0.0000871,0.001722115,0.000294374,0.000870649,0.000355606,0.000301206,0.000203612,0.000212739
0.990684032,0.004937723,0.000073,0.001423413,0.000245863,0.000787526,0.000300984,0.000265418,0.000181818,0.000200101
0.990684032,0.004638765,0.0000678,0.001320764,0.000213072,0.000737646,0.000274997,0.000251153,0.000154145,0.000178536
0.990684032,0.004355683,0.0000697,0.00129012,0.000154619,0.00059248,0.000239549,0.000232068,0.000137192,0.000170383
0.990684032,0.004347121,0.000067,0.001187823,0.000100955,0.000600783,0.000232275,0.000216363,0.000129698,0.000162597
0.990684032,0.004492679,0.0000638,0.001190293,0.0000968,0.000553124,0.000230874,0.000229578,0.000127602,0.000160001
0.990684032,0.004861249,0.0000653,0.001297722,0.000106804,0.000553625,0.000239709,0.000244207,0.000137245,0.000166439
0.990684032,0.005610016,0.0000968,0.00130165,0.000120253,0.000640231,0.000260347,0.000257313,0.000147562,0.000181608
0.990684032,0.00569776,0.000086,0.001242532,0.000124804,0.000606791,0.000231716,0.000254259,0.000142391,0.000178725
0.990684032,0.005982818,0.0000941,0.001231703,0.000132588,0.000579607,0.00019913,0.000244068,0.000133324,0.000170276
0.990684032,0.005871279,0.000100163,0.001001316,0.000174194,0.000557726,0.000174757,0.000207669,0.00011982,0.000144915
0.990684032,0.005676707,0.0000818,0.00088603,0.000162808,0.00046687,0.000147922,0.00018147,0.000104594,0.00011589
0.990684032,0.005937607,0.00008,0.000863414,0.000163857,0.000398663,0.000145282,0.000181088,0.000108881,0.000106458
0.990684032,0.005538517,0.0000714,0.00080248,0.000147467,0.000348334,0.000125307,0.000133328,0.000097,0.0000854
0.990684032,0.005748586,0.0000957,0.000781677,0.000165205,0.000320589,0.000113033,0.000138434,0.000100193,0.0000789
0.990684032,0.005634839,0.000100514,0.000717603,0.000151231,0.000244575,0.000106372,0.000124214,0.0000933,0.0000646
0.990684032,0.00577731,0.0000876,0.000636103,0.000167641,0.000256909,0.000101744,0.000101681,0.000092,0.0000658
0.990684032,0.005859473,0.0000911,0.000538602,0.000202778,0.000248002,0.0000962,0.0000901,0.0000928,0.0000674
0.990684032,0.007885554,0.000157399,0.000599923,0.000297185,0.000247305,0.000109002,0.0000925,0.000106436,0.0000867
0.990684032,0.00807357,0.000228344,0.000618189,0.0003469,0.000211975,0.0000989,0.0000906,0.000106479,0.0000818
0.990684032,0.009077008,0.000221602,0.000384407,0.000521124,0.000238303,0.000121079,0.0000885,0.0000996,0.000107263
0.990684032,0.01587227,0.000630798,0.000509169,0.00047162,0.000357069,0.000183798,0.000138823,0.000250062,0.000133149
0.990684032,0.000106437,0.0000336,0.0000994,0.001602779,0.0000453,0.000105166,0.0000411,0.0000276,0.0000288
0.990684032,0.000129584,0.0000492,0.000176824,0.001629624,0.0000541,0.000084,0.0000445,0.0000275,0.0000339
0.990684032,0.000144543,0.0000462,0.000286884,0.001720134,0.0000616,0.000107825,0.0000542,0.0000328,0.0000419
0.990684032,0.000172226,0.0000528,0.000343006,0.002252214,0.0000992,0.000172626,0.0000756,0.0000411,0.0000574
0.990684032,0.000187648,0.0000652,0.000459717,0.003855858,0.000153829,0.000216813,0.000122294,0.0000631,0.0000757
0.990684032,0.0000804,0.0000254,0.000159384,0.001575505,0.0000627,0.0000896,0.0000542,0.0000222,0.0000362
0.990684032,0.0000984,0.0000277,0.000167262,0.001769111,0.0000616,0.0000852,0.0000837,0.0000232,0.000046
0.990684032,0.0000969,0.0000273,0.000165141,0.002228379,0.0000847,0.000111939,0.0000991,0.0000266,0.0000724
0.990684032,0.00013549,0.000035,0.000175372,0.002924081,0.000129391,0.000122428,0.000170884,0.0000399,0.0000963
0.990684032,0.000141752,0.0000386,0.000209734,0.003541028,0.000160174,0.000137907,0.000225168,0.0000501,0.000109915
0.990684032,0.000171293,0.0000442,0.000216749,0.004352693,0.000174947,0.000155627,0.000256442,0.0000597,0.000127838
0.990684032,0.000222746,0.0000648,0.000281196,0.005863527,0.000242311,0.000188275,0.00038555,0.0000872,0.000188175
0.990684032,0.000242316,0.0000767,0.000265173,0.006586733,0.000308227,0.000198366,0.000479786,0.000104925,0.00029062
0.990684032,0.000217819,0.0000676,0.000225675,0.006426041,0.000300279,0.000166179,0.000456133,0.0000945,0.00029897
0.990684032,0.00021786,0.0000645,0.000193716,0.006545437,0.000269611,0.000145614,0.000449138,0.0000873,0.000286188
0.990684032,0.000204822,0.0000661,0.000183942,0.007005342,0.000278968,0.000167538,0.000501309,0.0000983,0.0003018
0.990684032,0.000164699,0.000052,0.00017307,0.006075658,0.000246797,0.000171918,0.000440112,0.000085,0.000252519
0.990684032,0.000156254,0.0000483,0.000161872,0.006846366,0.000256653,0.000245416,0.000469069,0.0000932,0.000279724
0.990684032,0.000171585,0.0000609,0.000180024,0.007697509,0.000240459,0.00025595,0.000487617,0.0000922,0.000288373
0.990684032,0.000147755,0.0000483,0.000175928,0.008689439,0.000222131,0.000263995,0.00053178,0.0000947,0.00027322
0.990684032,0.000142013,0.0000483,0.000170659,0.009816785,0.000213248,0.000259549,0.000535839,0.0000903,0.000293505
0.990684032,0.000131372,0.000051,0.000176873,0.010581708,0.000206734,0.000261083,0.000601703,0.0000903,0.000304022
0.990684032,0.000118954,0.0000373,0.000168649,0.010890732,0.000183599,0.000254587,0.000562323,0.0000806,0.000292648
0.990684032,0.000134707,0.0000364,0.000212392,0.012479076,0.000174251,0.000307451,0.00060312,0.0000849,0.000278924
0.990684032,0.00011709,0.000037,0.000256131,0.013008685,0.000173905,0.000352746,0.000624915,0.0000847,0.000258957
0.990684032,0.000125562,0.0000372,0.000297507,0.012721745,0.000172435,0.000378334,0.000617497,0.0000758,0.00024957
0.990684032,0.000133252,0.000037,0.000307362,0.012865717,0.000142898,0.000370889,0.000640464,0.0000816,0.000230725
0.990684032,0.000172904,0.0000417,0.000358008,0.014178796,0.000147896,0.000541761,0.000762136,0.0000817,0.000236592
0.990684032,0.000164931,0.000041,0.000355882,0.013378839,0.000146022,0.000578169,0.000778714,0.0000822,0.000202195
0.990684032,0.000177443,0.0000405,0.000397693,0.012618551,0.000134106,0.000629541,0.00083382,0.0000861,0.000206203
0.990684032,0.000176093,0.0000444,0.000402105,0.011621355,0.000141452,0.000679291,0.000859621,0.0000782,0.000229912
0.990684032,0.000163764,0.0000504,0.000382815,0.009796927,0.00014173,0.000640539,0.000793866,0.0000695,0.000207836
0.990684032,0.000191554,0.0000501,0.000407394,0.009270964,0.00015437,0.000701325,0.000881097,0.0000735,0.00023815
0.990684032,0.000207265,0.0000571,0.000398321,0.008051937,0.000161977,0.000714875,0.000958466,0.0000672,0.000218013
0.990684032,0.000231627,0.0000647,0.000375326,0.007111683,0.000151597,0.000712477,0.00106347,0.0000695,0.000250018
0.990684032,0.000179131,0.0000414,0.000271378,0.004452787,0.000101825,0.000512495,0.000884481,0.0000533,0.000188683
0.990684032,0.000145591,0.0000306,0.000189903,0.002711764,0.0000786,0.000377238,0.000742302,0.0000441,0.000152893
0.990684032,0.000139437,0.000032,0.000201022,0.001786161,0.0000679,0.000342856,0.000722597,0.000034,0.00016072
0.990684032,0.00013223,0.0000344,0.00018211,0.001040095,0.0000615,0.000201288,0.000733235,0.0000309,0.000165324
0.990684032,0.000107183,0.0000216,0.000157378,0.000583686,0.0000515,0.000108966,0.000604566,0.0000238,0.000137752
0.990684032,0.000121262,0.0000308,0.000175467,0.000461484,0.0000476,0.000111108,0.000667719,0.0000254,0.000151122
0.990684032,0.000147079,0.0000309,0.000192344,0.000384326,0.0000517,0.0000972,0.000760447,0.0000317,0.000156542
0.990684032,0.000144753,0.0000348,0.000191814,0.000227433,0.0000485,0.000102407,0.000817665,0.0000359,0.000175927
0.990684032,0.000119094,0.0000303,0.000168175,0.000156137,0.0000412,0.0000818,0.000735814,0.000034,0.000153119
0.990684032,0.00009,0.0000191,0.000195907,0.000171563,0.0000404,0.0000752,0.000706361,0.0000336,0.000163864
0.990684032,0.0000838,0.0000198,0.000223449,0.000164856,0.0000381,0.0000706,0.000654095,0.000033,0.000158902
0.990684032,0.0000871,0.0000207,0.000209083,0.000157513,0.000042,0.0000648,0.000592337,0.0000342,0.000155734
0.990684032,0.0000843,0.0000263,0.000212962,0.000140933,0.0000445,0.0000705,0.000592797,0.0000362,0.000167245
0.990684032,0.000089,0.0000264,0.00020647,0.00012401,0.000048,0.0000609,0.000581336,0.000039,0.000173606
0.990684032,0.0000934,0.0000338,0.000215653,0.000113849,0.000054,0.0000534,0.000553885,0.0000396,0.000176027
0.990684032,0.000122448,0.0000369,0.000242267,0.000172381,0.0000794,0.0000737,0.000667044,0.0000493,0.000223643
0.990684032,0.000132168,0.0000422,0.000244187,0.00029062,0.0000863,0.0000836,0.00065957,0.0000475,0.00021313
0.990684032,0.000109025,0.0000302,0.000206147,0.000308268,0.0000682,0.000072,0.000496355,0.0000382,0.00016205
0.990684032,0.000101482,0.0000345,0.000200167,0.000326907,0.0000643,0.0000661,0.000454312,0.000036,0.000143677
0.990684032,0.000103318,0.0000391,0.000189424,0.000324575,0.0000612,0.0000632,0.000404882,0.0000322,0.000123071
0.990684032,0.000238972,0.0000899,0.000316956,0.000713837,0.000143895,0.000137947,0.000900467,0.0000778,0.000241718
0.990684032,0.000288614,0.000105722,0.000291185,0.000934513,0.000173536,0.000169283,0.001109216,0.0000949,0.000258548
0.990684032,0.000289446,0.000111533,0.000334508,0.00120342,0.000173812,0.00017101,0.001341189,0.000104723,0.000253127
0.990684032,0.000264044,0.000104886,0.00029865,0.001411105,0.000168536,0.000151311,0.001364742,0.0000977,0.000237491
0.990684032,0.000291064,0.000116065,0.000285883,0.001566345,0.000152508,0.00014668,0.001582466,0.0000938,0.000244312
0.990684032,0.00026427,0.000106871,0.00026028,0.00151718,0.00011355,0.000125349,0.001647341,0.0000956,0.000224446
0.990684032,0.000243099,0.000105857,0.000239508,0.001405715,0.0000925,0.0000992,0.00169947,0.0000959,0.000198858
0.990684032,0.000230048,0.000110953,0.00023437,0.001258715,0.0000918,0.0000958,0.001959889,0.0000945,0.000201651
0.990684032,0.000245154,0.000125105,0.000214012,0.001137913,0.0000917,0.0000934,0.00216658,0.0000982,0.000187678
0.990684032,0.000270501,0.000106667,0.000201846,0.001031841,0.0000855,0.000103392,0.002257462,0.0000917,0.000177775
0.990684032,0.000291385,0.000106982,0.000198037,0.00115631,0.0000848,0.000144916,0.002566315,0.0000971,0.000185522
0.990684032,0.000305133,0.000117607,0.000198899,0.001194586,0.0000783,0.000141492,0.002755602,0.0000952,0.000173786
0.990684032,0.00029966,0.00010273,0.000177087,0.001022617,0.000066,0.00013357,0.002429192,0.0000811,0.000139633
0.990684032,0.000318483,0.000106827,0.000163597,0.000818692,0.0000608,0.000130234,0.002279351,0.0000704,0.000133006
0.990684032,0.000310149,0.000103422,0.000159204,0.000618391,0.0000509,0.000135804,0.002189411,0.0000627,0.0000979
0.990684032,0.000323762,0.000108468,0.000157389,0.000541907,0.0000514,0.00013942,0.002189185,0.000061,0.0000652
0.990684032,0.000448327,0.000137538,0.000161984,0.000668277,0.0000704,0.000181775,0.002645086,0.000062,0.000069
0.990684032,0.000552434,0.000169988,0.000159007,0.000666431,0.000104087,0.000186021,0.002575953,0.0000907,0.0000603
0.990684032,0.000615606,0.000185111,0.000161317,0.000670945,0.000163157,0.000174269,0.002286623,0.000159904,0.0000602
0.990684032,0.00060703,0.000211217,0.000164384,0.000713879,0.000314945,0.000166173,0.002066306,0.00029896,0.0000604
0.990684032,0.000574262,0.000194917,0.000153097,0.000722495,0.000516208,0.000146176,0.001667978,0.000450544,0.0000588
0.990684032,0.000481284,0.000184094,0.000131761,0.000532021,0.000603639,0.000088,0.001203985,0.000519039,0.0000632
0.990684032,0.000375393,0.000142166,0.0000946,0.000333893,0.001203188,0.0000604,0.000708209,0.00037026,0.0000481
0.990684032,0.000378187,0.000151487,0.0000767,0.000293947,0.002073074,0.0000357,0.000609816,0.000376378,0.0000618
0.990684032,0.000487924,0.000162575,0.0000665,0.000272052,0.002949607,0.0000338,0.000722992,0.000481412,0.0000946
0.990684032,0.000418178,0.000122268,0.0000466,0.000188473,0.002586088,0.0000235,0.000608803,0.000410711,0.000093
0.990684032,0.000421799,0.000146448,0.0000655,0.000235072,0.002969497,0.0000216,0.000660159,0.000452769,0.000110916
0.990684032,0.000400106,0.000146737,0.0000635,0.000212717,0.00284823,0.0000249,0.00059544,0.000432439,0.000118609
0.990684032,0.000465105,0.00015724,0.0000729,0.000237369,0.002982389,0.0000338,0.000648745,0.000437638,0.000132408
0.990684032,0.000522104,0.000193002,0.0000819,0.00024466,0.002984129,0.0000365,0.000695111,0.000410546,0.000139697
0.990684032,0.000598359,0.000227507,0.0000894,0.000333401,0.002954605,0.0000409,0.000739531,0.000362249,0.000143412
0.990684032,0.000675929,0.000263071,0.0000874,0.000359223,0.002802921,0.0000418,0.000754448,0.000302311,0.000147065
0.990684032,0.000335829,0.000149993,0.0000468,0.000189491,0.001301192,0.0000246,0.000398773,0.000135329,0.0000745
0.990684032,0.000359109,0.000175618,0.0000513,0.00022105,0.001202882,0.0000275,0.000455246,0.000144564,0.0000826
0.990684032,0.000303653,0.000181461,0.000049,0.000203086,0.000773147,0.0000297,0.000414424,0.000115985,0.0000792
0.990684032,0.000252941,0.000182455,0.0000489,0.000198258,0.000465098,0.0000305,0.000387898,0.0000722,0.0000683
0.990684032,0.000217684,0.000173545,0.0000489,0.000193067,0.00018947,0.0000286,0.000289991,0.0000367,0.0000622
0.990684032,0.000211449,0.000176518,0.0000443,0.00019921,0.0000674,0.0000293,0.000278878,0.0000232,0.0000638
0.990684032,0.000177579,0.000192341,0.0000394,0.000199034,0.0000537,0.0000274,0.000315703,0.0000218,0.000062
0.990684032,0.000172973,0.000255071,0.0000414,0.000254587,0.0000464,0.0000308,0.000355974,0.0000247,0.0000748
0.990684032,0.000141399,0.000353597,0.0000432,0.000289506,0.0000436,0.0000364,0.0004544,0.0000269,0.0000939
0.990684032,0.000100469,0.000399723,0.0000419,0.000336487,0.0000364,0.0000394,0.000477074,0.0000286,0.000102032
0.990684032,0.0000768,0.000372587,0.0000416,0.000297177,0.0000317,0.0000398,0.000449938,0.000025,0.0000962
0.990684032,0.00011175,0.000696381,0.0000695,0.000581347,0.0000509,0.0000727,0.000849168,0.0000443,0.000186391
0.990684032,0.000161448,0.001153566,0.00011113,0.000957251,0.0000635,0.000113286,0.001348616,0.0000706,0.000310749
0.990684032,0.000195606,0.001387765,0.000125778,0.001228422,0.0000715,0.000136091,0.001557649,0.0000898,0.000375922
0.990684032,0.000174526,0.001414629,0.0000936,0.001178892,0.0000577,0.000107481,0.001317546,0.0000635,0.000346709
0.990684032,0.000139345,0.00171441,0.0000856,0.001359492,0.0000603,0.000125284,0.001618608,0.0000526,0.000350525
0.990684032,0.000139401,0.002027559,0.0000686,0.001324809,0.0000442,0.000133551,0.001758159,0.0000499,0.000347744
0.990684032,0.000146975,0.002196506,0.0000691,0.001608961,0.0000415,0.000140288,0.001366302,0.0000485,0.000389067
0.990684032,0.000124653,0.00180837,0.0000794,0.001424076,0.0000472,0.000143533,0.00158789,0.0000362,0.000299213
0.990684032,0.000185084,0.00130982,0.0000783,0.001264821,0.0000513,0.000156798,0.000372745,0.000017,0.000190552
0.990684032,0.0000853,0.000472739,0.00000443,0.00000325,0.000165045,0.00000092,0.00000188,0.00000106,0.00000079
0.990684032,0.000110299,0.000570314,0.0000093,0.0000116,0.000148981,0.00000163,0.00000212,0.00000156,0.00000117
0.990684032,0.0000536,0.000267591,0.0000128,0.00000477,0.0000485,0.00000148,0.00000132,0.000001,0.000000773
0.990684032,0.0000621,0.000273228,0.0000121,0.00000229,0.0000359,0.000000417,0.000000406,0.000000301,0.000000165
0.990684032,0.0000784,0.000343455,0.0000143,0.00000267,0.0000357,0.000000604,0.000000486,0.000000377,0.000000222
0.990684032,0.0000911,0.000385395,0.0000159,0.00000275,0.0000376,0.000000577,0.000000313,0.000000245,0.000000132
0.990684032,0.0000919,0.00039153,0.0000174,0.00000386,0.0000382,0.000000792,0.000000347,0.0000003,0.000000175
0.990684032,0.0000863,0.000361755,0.0000187,0.00000441,0.0000381,0.00000128,0.000000787,0.000000546,0.000000385
0.990684032,0.0000863,0.000325711,0.0000194,0.00000341,0.0000366,0.000000924,0.000000427,0.000000308,0.000000207
0.990684032,0.0000242,0.0000981,0.00000956,0.00000175,0.0000173,0.000000427,0.000000265,0.000000217,9.87E-08
0.990684032,0.0000255,0.000106259,0.0000122,0.00000204,0.0000371,0.000000548,0.000000555,0.000000376,8.99E-08
0.990684032,0.0000291,0.000114715,0.0000158,0.00000318,0.0000588,0.000000884,0.00000119,0.000000751,0.000000288
0.990684032,0.000035,0.000140683,0.0000168,0.00000297,0.0000928,0.000000805,0.00000126,0.00000073,0.000000236
0.990684032,0.0000214,0.0000911,0.0000119,0.00000184,0.0000701,0.000000958,0.00000092,0.000000558,0.000000205
0.990684032,0.00002,0.0000849,0.0000181,0.00000218,0.000081,0.00000119,0.0000011,0.000000724,0.00000031
0.990684032,0.0000184,0.000081,0.0000204,0.00000188,0.0000811,0.000000889,0.000000893,0.000000537,0.000000163
0.990684032,0.0000162,0.0000723,0.0000218,0.00000294,0.0000712,0.00000116,0.00000111,0.000000667,0.000000321
0.990684032,0.0000158,0.0000765,0.000024,0.00000454,0.0000685,0.00000113,0.0000011,0.000000719,0.000000351
0.990684032,0.0000138,0.0000648,0.0000245,0.00000511,0.0000662,0.000000966,0.000000831,0.000000405,0.000000112
0.990684032,0.0000136,0.0000617,0.0000264,0.00000588,0.0000686,0.00000117,0.000000872,0.000000425,0.00000011
0.990684032,0.0000176,0.0000979,0.0000333,0.00000991,0.0000661,0.00000225,0.00000126,0.000000781,0.000000407
0.990684032,0.0000196,0.0000941,0.0000384,0.0000123,0.000059,0.00000259,0.00000126,0.00000051,0.000000399
0.990684032,0.0000149,0.0000784,0.0000372,0.0000122,0.0000406,0.00000269,0.00000103,0.000000269,0.00000018
0.990684032,0.0000214,0.000102041,0.0000434,0.0000147,0.0000352,0.00000297,0.00000102,0.000000199,9.59E-08
0.990684032,0.0000169,0.000105346,0.0000644,0.0000295,0.0000326,0.00000391,0.00000181,0.0000007,0.000000516
0.990684032,0.00000751,0.0000354,0.0000262,0.000014,0.0000181,0.00000209,0.00000144,0.000000956,0.000000535
0.990684032,0.00000696,0.0000397,0.0000294,0.0000166,0.0000688,0.00000187,0.00000187,0.000000814,0.000000296
0.990684032,0.0000132,0.0000547,0.0000386,0.0000213,0.000127339,0.00000265,0.00000294,0.00000143,0.000000425
0.990684032,0.0000114,0.000053,0.0000504,0.0000272,0.000188861,0.0000036,0.00000367,0.00000215,0.000000883
0.990684032,0.0000061,0.0000373,0.0000435,0.0000218,0.000177133,0.00000287,0.00000308,0.00000172,0.000000718
0.990684032,0.00000801,0.0000441,0.000045,0.000024,0.000179727,0.00000312,0.00000316,0.00000171,0.00000083
0.990684032,0.0000105,0.0000396,0.0000422,0.0000208,0.000176922,0.00000247,0.00000299,0.00000157,0.000000556
0.990684032,0.0000052,0.0000295,0.00004,0.0000219,0.00017582,0.0000025,0.00000305,0.00000157,0.000000486
0.990684032,0.00000867,0.0000317,0.000039,0.0000229,0.000172623,0.00000262,0.00000318,0.0000017,0.000000567
0.990684032,0.00000548,0.0000247,0.0000363,0.000022,0.000172494,0.00000282,0.0000035,0.00000194,0.000000743
0.990684032,0.00000444,0.0000216,0.0000283,0.0000177,0.000156725,0.00000202,0.00000295,0.00000151,0.000000464
0.990684032,0.00000394,0.0000188,0.000025,0.0000176,0.000134034,0.00000178,0.00000472,0.0000013,0.000000375
0.990684032,0.00000443,0.0000219,0.0000216,0.0000205,0.000104806,0.00000183,0.00000847,0.00000087,0.000000365
0.990684032,0.00000442,0.0000203,0.0000199,0.0000239,0.0000793,0.00000166,0.0000112,0.000000933,0.000000608
0.990684032,0.00000448,0.0000211,0.000019,0.0000274,0.0000562,0.00000197,0.0000122,0.00000103,0.000000563
0.990684032,0.0000065,0.0000232,0.0000184,0.0000248,0.0000368,0.00000179,0.0000121,0.000000684,0.000000402
0.990684032,0.00000561,0.0000264,0.0000221,0.0000262,0.0000268,0.00000216,0.0000126,0.000000884,0.000000708
0.990684032,0.0000069,0.000028,0.0000253,0.0000402,0.0000228,0.00000272,0.0000178,0.000000529,0.000000522
0.990684032,0.0000112,0.0000403,0.0000337,0.0000576,0.0000275,0.00000325,0.0000234,0.000000913,0.000000975
0.990684032,0.00000878,0.0000418,0.0000358,0.0000624,0.0000381,0.00000287,0.0000236,0.000000325,0.000000705
0.990684032,0.000011,0.0000528,0.0000372,0.0000661,0.000049,0.0000032,0.0000244,0.000000452,0.000000806
0.990684032,0.000013,0.0000691,0.0000392,0.000072,0.0000578,0.00000338,0.0000264,0.00000048,0.000000865
0.990684032,0.0000191,0.000107483,0.0000556,0.0000889,0.0000868,0.00000469,0.0000235,0.0000005,0.00000105
0.990684032,0.0000217,0.000110332,0.0000605,0.0000778,0.0000867,0.00000707,0.0000132,0.00000164,0.00000167
0.990684032,0.0000261,0.000136251,0.0000662,0.0000696,0.0000974,0.00000699,0.00000827,0.00000149,0.00000151
0.990684032,0.0000429,0.000232302,0.0000678,0.0000758,0.00012663,0.00000682,0.00000629,0.000000863,0.000000777
0.990684032,0.000045,0.000262658,0.0000551,0.0000691,0.000120211,0.0000051,0.00000309,0.000000737,0.000000625
0.990684032,0.0000372,0.000210938,0.0000378,0.0000478,0.000094,0.00000388,0.00000186,0.000000742,0.000000689
0.990684032,0.0000388,0.000208198,0.0000362,0.0000341,0.0000871,0.00000368,0.00000174,0.000000912,0.000000689
0.990684032,0.0000672,0.000397836,0.0000623,0.000034,0.000118977,0.00000614,0.00000245,0.00000147,0.00000107
0.990684032,0.0000597,0.000373745,0.0000613,0.0000121,0.000074,0.00000575,0.00000156,0.000000916,0.000000843
0.990684032,0.0000225,0.000140241,0.0000268,0.00000246,0.000015,0.00000202,0.000000353,0.000000386,0.000000131
0.990684032,0.0000204,0.000135817,0.0000313,0.00000221,0.00000949,0.00000306,0.000000421,0.000000493,0.000000171
0.990684032,0.0000215,0.000153704,0.0000384,0.00000224,0.00000796,0.00000386,0.000000486,0.00000056,0.000000211
0.990684032,0.0000215,0.000156407,0.0000427,0.00000385,0.00000867,0.00000509,0.00000153,0.0000014,0.000000988
0.990684032,0.0000215,0.00012695,0.0000401,0.00000426,0.00000707,0.0000048,0.00000147,0.00000151,0.000000933
0.990684032,0.0000165,0.000113745,0.0000431,0.00000263,0.00000551,0.00000378,0.000000722,0.000000883,0.000000416
0.990684032,0.000016,0.000107204,0.0000459,0.00000203,0.00000552,0.00000354,0.000000454,0.000000683,0.000000251
0.990684032,0.0000135,0.000103199,0.0000626,0.0000173,0.00000822,0.00000492,0.00000138,0.00000145,0.000000917
