alpha,arousal1,betha,theta,gamma,valence1
2.85,0.35,3.05,4.14,1.78,-0.135
2.81,0.355,3.04,4.15,1.76,-0.131
2.79,0.358,2.82,4.15,1.58,-0.133
2.69,0.372,2.73,4.09,1.61,-0.12
2.38,0.421,2.69,4.11,1.63,-0.168
2.07,0.484,2.86,4.09,1.74,-0.271
1.86,0.539,2.85,4.05,1.75,-0.222
2.04,0.49,2.9,4.04,1.82,-0.0845
2.1,0.476,2.89,3.98,1.75,-0.0898
2.23,0.449,2.79,4.03,1.71,-0.035
2.51,0.399,2.93,4.1,1.71,0.0136
2.62,0.381,2.96,4.09,1.59,0.0127
2.62,0.381,2.97,4.11,1.79,0.00959
2.63,0.381,3.09,4.21,1.9,0.0245
2.7,0.371,3.1,4.23,1.92,0.0439
2.69,0.372,3.07,4.33,1.87,0.0568
2.68,0.373,2.99,4.63,1.81,0.0648
2.91,0.344,3.01,4.72,1.91,0.0617
3.06,0.327,2.95,4.76,1.94,0.0582
3.08,0.324,2.94,4.8,2.04,0.0562
3.01,0.332,3.03,4.76,2.13,0.0459
3.01,0.332,3.09,4.74,2.13,0.0376
3.18,0.315,3.14,4.69,2.11,0.0356
3.22,0.31,3.18,4.64,2.07,0.033
3.27,0.306,3.07,4.67,1.95,0.0218
3.25,0.308,3.03,4.64,1.95,0.0158
3.21,0.311,2.99,4.4,2.04,0.0154
3.14,0.318,3.08,4.03,2.07,0.0109
3.02,0.331,3.08,3.97,2.06,0.00425
3.03,0.33,3.24,3.9,2,0.00966
3.1,0.323,3.25,3.75,1.84,0.00832
3.11,0.321,3.2,3.55,1.73,0.0021
2.94,0.34,2.93,3.52,1.78,0.0109
2.9,0.344,2.81,3.59,1.93,0.0266
2.98,0.335,2.89,3.45,1.89,0.0386
2.92,0.342,2.89,3.25,1.91,0.0415
2.99,0.335,3.05,3.34,1.98,0.0208
3.1,0.322,3.06,3.32,1.86,0.0227
3.15,0.318,3.02,3.31,1.78,0.0353
3.1,0.323,3.09,3.44,1.72,0.0454
3.02,0.331,3.04,3.48,1.78,0.0487
2.93,0.342,3.09,3.43,1.82,0.0524
3,0.333,3.14,3.78,1.88,0.0463
3.05,0.328,3.22,4.17,1.99,0.0356
2.88,0.348,3.18,4.27,1.99,0.0324
2.81,0.356,3.32,4.28,2.19,0.0309
2.77,0.361,3.26,4.28,2.14,0.0453
2.64,0.379,3.14,4.25,2.14,0.0822
2.42,0.413,3.21,4.3,2.19,0.0832
2.3,0.434,3.24,4.39,2.3,0.0485
2.22,0.451,3.27,4.38,2.34,0.0193
2.16,0.463,3.29,4.45,2.41,-0.0102
2.1,0.476,3.24,4.77,2.4,-0.0203
1.86,0.537,3.24,4.92,2.32,0.0151
2.22,0.451,3.18,4.83,2.21,0.0405
2.57,0.388,3.06,4.85,2.24,0.0426
2.6,0.385,3,4.86,2.04,0.0398
2.75,0.363,2.98,4.88,2.04,0.033
2.8,0.357,3.01,4.94,2.03,0.0195
2.93,0.341,2.95,4.93,2,0.0328
3.18,0.314,3.11,4.87,2.05,0.03
3.32,0.301,3.02,4.81,2.03,0.024
3.33,0.3,3.12,4.58,1.95,0.0376
3.61,0.277,3.15,4,1.94,0.0265
3.99,0.25,3.17,3.67,1.91,0.00599
4.16,0.24,3.25,3.93,1.86,-0.00725
4.21,0.237,3.18,4.03,1.74,-0.0133
4.21,0.238,3.23,4.04,1.74,-0.0147
4.21,0.238,3.28,3.98,1.95,-0.0124
3.01,0.333,3.29,3.91,2.2,0.0234
3.03,0.33,3.3,4,2.32,0.0132
3.04,0.329,3.34,4.01,2.3,0.0129
3.02,0.331,3.28,3.92,2.3,0.0213
3.07,0.325,3.2,3.86,2.26,0.0274
3.12,0.321,3.21,3.91,2.26,0.0154
2.88,0.347,2.92,3.92,2.08,0.0171
2.81,0.356,2.75,3.96,2.05,0.0302
2.74,0.365,2.62,3.99,1.87,0.0274
2.44,0.41,2.64,4,1.91,0.0147
2.22,0.45,2.77,3.98,1.86,0.00367
2.44,0.41,2.92,3.87,1.77,0.00931
2.71,0.369,2.93,3.89,1.71,-0.00805
2.98,0.335,2.9,4.09,1.64,-0.0345
3.07,0.325,2.97,4.12,1.66,-0.0514
3.01,0.333,3.12,4.08,1.75,-0.0533
3.17,0.315,3.1,3.98,1.77,-0.0282
3.2,0.313,3.11,3.82,1.82,-0.0225
3.18,0.314,3.2,3.82,1.78,-0.022
3.19,0.314,3.43,3.86,1.91,-0.0245
3.24,0.308,3.44,3.83,1.95,-0.0279
3.28,0.305,3.36,3.83,1.96,-0.0358
3.18,0.314,3.2,3.86,1.87,-0.0404
2.94,0.34,3.24,3.88,1.87,-0.0329
2.72,0.367,3.3,3.86,1.91,-0.0174
2.71,0.369,3.19,3.84,1.83,0.00271
2.6,0.385,3.03,3.82,1.81,0.00384
2.46,0.406,3.34,3.89,1.93,-0.0237
2.47,0.405,3.32,3.83,1.91,-0.0282
2.56,0.39,3.3,3.73,1.93,0.00638
2.72,0.368,2.98,3.72,1.77,0.0294
2.83,0.354,3,3.72,1.74,0.0244
2.87,0.349,3.08,3.69,1.81,0.0332
2.9,0.345,3.21,3.49,1.84,0.0468
2.97,0.337,3.2,3.23,1.9,0.0496
2.97,0.336,3.3,3.22,1.98,0.053
3,0.333,3.36,3.34,1.99,0.0433
3.1,0.322,3.33,3.51,2.03,0.0228
3.16,0.316,3.1,3.84,1.88,0.00239
3.16,0.317,3.04,4.35,1.85,-0.00831
3.18,0.314,3.02,4.66,1.8,-0.0184
3.16,0.317,3.17,4.68,1.87,-0.0224
3.22,0.31,3.18,4.69,1.78,-0.0145
3.37,0.297,3.11,4.71,1.96,-0.00988
3.44,0.29,2.99,4.7,1.9,-0.0167
3.48,0.288,3.12,4.69,1.78,-0.0204
3.48,0.287,3.16,4.71,1.81,-0.0227
3.43,0.291,3.13,4.73,1.75,-0.0259
3.31,0.302,3.04,4.67,1.71,-0.0195
3.27,0.306,3.09,4.51,1.77,-0.0133
3.25,0.308,3.12,4.11,1.96,-0.0133
3.26,0.306,3.18,3.6,1.98,-0.00113
3.27,0.306,3.13,3.52,1.92,0.0123
3.16,0.316,3.09,3.4,1.85,0.00676
2.96,0.338,3.09,3.5,1.75,0.00609
2.72,0.368,3.15,3.79,1.77,0.024
2.69,0.372,3.01,4.06,1.68,0.0288
2.84,0.352,2.86,4.43,1.82,0.0499
2.97,0.337,3.07,4.57,1.9,0.0863
3.02,0.332,3.13,4.57,1.89,0.0988
3.06,0.326,3.13,4.57,1.89,0.0906
3.08,0.325,3.03,4.55,1.69,0.0898
2.98,0.336,2.94,4.56,1.64,0.0797
2.82,0.355,3,4.58,1.66,0.0732
2.88,0.348,2.96,4.68,1.56,0.0713
2.96,0.338,2.92,4.72,1.53,0.0692
3,0.334,2.99,4.69,1.68,0.0695
3.06,0.326,2.98,4.73,1.71,0.0779
3.22,0.311,2.89,4.74,1.5,0.0642
3.24,0.308,2.71,4.69,1.54,0.0384
3.27,0.305,2.61,4.72,1.68,0.0328
3.23,0.31,3.06,4.82,1.7,0.0342
3.24,0.309,3.06,4.83,1.69,0.0302
3.39,0.295,3.17,4.91,1.75,0.0196
3.58,0.279,3.32,5.06,1.94,0.00167
3.75,0.266,3.37,5.24,1.96,-0.0153
3.78,0.264,3.34,5.44,1.92,-0.0213
3.77,0.265,3.32,5.45,1.89,-0.026
3.67,0.273,3.31,5.34,1.93,-0.0437
3.52,0.284,3.32,5.3,1.91,-0.0626
3.46,0.289,3.4,5.3,2.1,-0.0666
3.45,0.29,3.32,5.25,1.98,-0.0717
3.45,0.29,3.09,5.22,1.98,-0.0667
3.39,0.295,3.12,5.26,2.07,-0.065
3.18,0.315,2.89,5.22,2,-0.0702
2.57,0.389,2.68,5.01,1.92,-0.064
2.05,0.489,2.64,4.58,2.03,0.0264
1.87,0.534,2.71,4.11,2.19,0.0715
1.73,0.579,2.68,3.94,2.25,0.0655
1.72,0.581,2.76,4.03,2.22,0.0657
1.71,0.585,2.81,4.15,2.18,0.0733
1.8,0.556,2.71,4.21,2.01,0.0945
1.91,0.524,2.76,4.24,2.05,0.0898
2.01,0.498,2.81,4.22,2.11,0.0414
2.12,0.472,2.85,4.12,2.11,0.00681
2.39,0.419,3.05,4,2.17,0.00658
2.86,0.35,3.19,4.14,2.18,0.0388
3.25,0.308,3.25,4.49,2.04,0.0494
3.34,0.299,3.23,4.69,1.91,0.0445
3.33,0.3,3.26,4.73,1.8,0.0471
3.34,0.299,3.31,4.73,1.82,0.0564
3.46,0.289,3.32,4.73,1.79,0.0606
3.51,0.285,3.28,4.77,1.85,0.0564
3.49,0.287,3.46,4.81,1.82,0.0576
3.51,0.285,3.54,4.82,1.69,0.0522
3.53,0.283,3.52,4.83,1.76,0.0481
3.45,0.29,3.34,4.84,1.85,0.0491
